ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap,Type
15193,c1(c(cccc1)[C@@H](C)[C@@H](N)C(=O)O)N,183.838,-1.650509578,1.662223718,Computational
15199,c1(cc(ccc1)[C@@H](N)[C@H](N)C(=O)O)C,183.838,-1.736925584,2.167644947,Computational
15217,c1(ccc(cc1)[C@@H](N)[C@@H](N)C(=O)O)C,183.838,-1.736877524,2.166614269,Computational
15227,c1(cc(ccc1)[C@@H](C)[C@@H](N)C(=O)O)N,183.838,-1.655064843,1.664140465,Computational
15233,c1(ccc(cc1)[C@@H](C)[C@@H](N)C(=O)O)N,183.838,-1.655368309,1.66310681,Computational
15241,c1(ccccc1)CNC[C@@H](N)C(=O)O,185.167,-1.99968051,1.887370268,Computational
15259,c1(ccccc1)NCC[C@@H](N)C(=O)O,185.167,-1.865547128,2.547704643,Computational
15263,c1(c(cccc1)NC[C@H](N)C(=O)O)C,184.926,-1.408373461,2.051077526,Computational
15269,c1(c(cccc1)C[C@@H](N)C(=O)O)NC,184.926,-1.715186393,1.666041371,Computational
15271,c1(cc(ccc1)NC[C@H](N)C(=O)O)C,184.926,-1.409565746,1.646391048,Computational
15277,c1(ccc(cc1)NC[C@H](N)C(=O)O)C,184.926,-1.408993819,2.176735457,Computational
15287,c1(cc(ccc1)C[C@H](N)C(=O)O)NC,184.926,-1.714135586,2.570496337,Computational
15289,c1(ccc(cc1)C[C@H](N)C(=O)O)NC,184.926,-1.714137185,2.571127997,Computational
15299,c1(c(cccc1)N)CC[C@H](N)C(=O)O,184.053,-1.57155635,1.672544375,Computational
15307,c1(c(cccc1)C[C@@H](N)C(=O)O)CN,184.053,-2.408234521,2.45156582,Computational
15313,c1(cc(ccc1)N)CC[C@H](N)C(=O)O,184.053,-1.576708611,1.675047866,Computational
15319,c1(cc(ccc1)C[C@H](N)C(=O)O)CN,184.053,-2.41995479,2.452127291,Computational
15329,c1(ccc(cc1)N)CC[C@@H](N)C(=O)O,184.053,-1.577428962,1.675118932,Computational
15331,c1(ccc(cc1)C[C@H](N)C(=O)O)CN,184.053,-2.424391223,2.452492766,Computational
15349,c1(ccccc1)[C@H](N)C[C@@H](N)C(=O)O,184.079,-2.280919471,2.465526319,Computational
15359,c1(c(cccc1C[C@H](N)C(=O)O)N)C,183.813,-1.501374196,2.570762509,Computational
15361,c1(c(cccc1C[C@H](N)C(=O)O)C)N,183.813,-1.501624557,1.721701797,Computational
15373,c1(c(cccc1N)C)C[C@@H](N)C(=O)O,183.813,-1.502875741,1.709399415,Computational
15377,c1(c(ccc(c1)C[C@@H](N)C(=O)O)N)C,183.813,-1.501336757,2.569732578,Computational
15383,c1(c(cc(cc1)C[C@@H](N)C(=O)O)N)C,183.813,-1.501351652,2.566874616,Computational
15391,c1(c(ccc(c1)N)C[C@@H](N)C(=O)O)C,183.813,-1.510787702,1.708171624,Computational
15401,c1(c(cc(cc1)N)C[C@@H](N)C(=O)O)C,183.813,-1.502646021,2.567757008,Computational
15413,c1(c(ccc(c1)C)C[C@H](N)C(=O)O)N,183.813,-1.502835795,1.70686306,Computational
15427,c1(c(cc(cc1)C)C[C@H](N)C(=O)O)N,183.813,-1.503535569,1.703378177,Computational
15439,c1(cc(cc(c1)C[C@H](N)C(=O)O)N)C,183.813,-1.510323306,1.707826356,Computational
15443,c1(ccccc1)N(C)C[C@H](N)C(=O)O,185.308,-1.286715707,1.404174305,Computational
15451,c1(ccccc1)[C@](C)(N)[C@H](N)C(=O)O,183.514,-1.965108603,2.127402783,Computational
15461,c1(ccc(cc1)[C@@H](N)C(=O)O)CCN,184.053,-2.252613892,2.391656729,Computational
15467,c1(cccc(c1)[C@@H](N)C(=O)O)CCN,184.053,-2.250579793,2.390694634,Computational
15473,c1(ccccc1[C@H](N)C(=O)O)CCN,184.053,-2.239436561,2.390582206,Computational
15493,c12c(cccc1)N[C@H](C2)[C@H](N)C(=O)O,174.351,-1.823182873,1.174497516,Computational
15497,c12c(cccc1)[C@@H](NC2)[C@H](N)C(=O)O,174.351,-2.153916527,1.675428757,Computational
15511,c12c(cccc1)[C@H](CN2)[C@H](N)C(=O)O,174.351,-2.223654532,2.268202308,Computational
15527,c1(c(cccc1)N)/C=C/[C@H](N)C(=O)O,177.867,-1.698086087,1.548316529,Computational
15541,c1(cc(ccc1)N)/C=C/[C@H](N)C(=O)O,177.867,-1.700467133,1.520329796,Computational
15551,c1(ccc(cc1)N)/C=C/[C@@H](N)C(=O)O,177.867,-1.69998465,1.512628327,Computational
15559,c1(c(cccc1)C(=C)[C@H](N)C(=O)O)N,178.181,-1.784156873,1.524804133,Computational
15569,c1(cc(ccc1)C(=C)[C@@H](N)C(=O)O)N,178.181,-1.7862984,1.495507375,Computational
15581,c1(ccc(cc1)C(=C)[C@@H](N)C(=O)O)N,178.181,-1.785533672,1.486696724,Computational
15583,c1(c(cc(cc1)[C@H](N)C(=O)O)N)C=C,178.181,-1.571221162,1.45070306,Computational
15601,c1(c(ccc(c1)[C@H](N)C(=O)O)N)C=C,178.181,-1.571889142,1.450163543,Computational
15607,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)C=C,178.181,-1.558696775,1.3901233,Computational
15619,c1(c(C=C)c(ccc1)[C@@H](N)C(=O)O)N,178.181,-1.572041798,1.46068705,Computational
15629,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)C=C,178.181,-1.571863793,1.425498096,Computational
15641,c1(cc(N)c(cc1)[C@@H](N)C(=O)O)C=C,178.181,-1.559266755,1.381673099,Computational
15643,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)C=C,178.181,-1.559157249,1.379524678,Computational
15647,c1(cc(C=C)c(cc1)[C@H](N)C(=O)O)N,178.181,-1.57319738,1.431221056,Computational
15649,c1(ccc(C=C)c(c1)[C@@H](N)C(=O)O)N,178.181,-1.572856908,1.426476407,Computational
15661,c1(cccc(N)c1[C@H](N)C(=O)O)C=C,178.181,-1.557796134,1.392879612,Computational
15667,c1(C(=C)N)ccc(cc1)[C@@H](N)C(=O)O,178.181,-2.153190886,2.212894473,Computational
15671,c1(C(=C)N)cccc(c1)[C@@H](N)C(=O)O,178.181,-2.151175673,2.2076031,Computational
15679,c1(C(=C)N)ccccc1[C@H](N)C(=O)O,178.181,-2.147449824,2.183883904,Computational
15683,c12c(cc(cc1)[C@@H](N)C(=O)O)CNC2,174.325,-2.586602423,2.050781789,Computational
15727,c12c(cc(cc1)[C@H](N)C(=O)O)NCC2,174.325,-1.965315841,2.232831094,Computational
15731,c12c(ccc(c1)[C@H](N)C(=O)O)NCC2,174.325,-1.966292668,2.262052561,Computational
15733,c12c(CNC2)c(ccc1)[C@@H](N)C(=O)O,174.325,-2.596259045,2.048358119,Computational
15737,c12c(NCC2)c(ccc1)[C@@H](N)C(=O)O,174.325,-1.955188587,2.041339493,Computational
15739,c12c(CCN2)c(ccc1)[C@H](N)C(=O)O,174.325,-1.965448798,2.248136445,Computational
15749,c1(ccc(cc1)[C@H](N)C(=O)O)CC=N,178.261,-2.418877515,2.002331485,Computational
15761,c12c(cccc1)[C@@H](N=C2)[C@H](N)C(=O)O,168.407,-1.640890894,1.469274536,Computational
15767,c12c(cccc1)[C@H](C=N2)[C@@H](N)C(=O)O,168.407,-1.781527672,1.80887201,Computational
15773,c12c(cccc1)[nH]c(c2)[C@@H](N)C(=O)O,168.139,-1.44393559,2.35965632,Computational
15787,c12c(cccc1)c(c[nH]2)[C@H](N)C(=O)O,168.139,-1.37293666,2.353662418,Computational
15791,c12c(cccc1)N=C(C2)[C@@H](N)C(=O)O,168.382,-1.064012927,1.232397442,Computational
15797,c12c(cccc1)C(=NC2)[C@@H](N)C(=O)O,168.382,-1.679180386,1.470680787,Computational
15803,c12c(cc(cc1)[C@@H](N)C(=O)O)[nH]cc2,168.139,-1.371040412,2.339707989,Computational
15809,c12c(ccc(c1)[C@@H](N)C(=O)O)[nH]cc2,168.139,-1.371023024,2.339006267,Computational
15817,c12c([nH]cc2)c(ccc1)[C@@H](N)C(=O)O,168.139,-1.372332776,2.358118828,Computational
15823,c12c(cc[nH]2)c(ccc1)[C@@H](N)C(=O)O,168.139,-1.372573488,2.352389986,Computational
15859,c12c(cc(cc1)[C@@H](N)C(=O)O)CN=C2,168.382,-1.903589167,1.646841219,Computational
15877,c12c(ccc(c1)[C@H](N)C(=O)O)CN=C2,168.382,-1.904781808,1.645188645,Computational
15881,c12c(CN=C2)c(ccc1)[C@H](N)C(=O)O,168.382,-1.807433875,1.640044386,Computational
15887,c12c(cc(cc1)[C@H](N)C(=O)O)N=CC2,168.382,-1.816045484,1.677240748,Computational
15889,c12c(ccc(c1)[C@H](N)C(=O)O)N=CC2,168.382,-1.816701737,1.68248556,Computational
15901,c12c(C=NC2)c(ccc1)[C@@H](N)C(=O)O,168.382,-1.804758114,1.624243242,Computational
15907,c12c(N=CC2)c(ccc1)[C@@H](N)C(=O)O,168.382,-1.80942766,1.623485821,Computational
15913,c12c(CC=N2)c(ccc1)[C@@H](N)C(=O)O,168.382,-1.815895724,1.678570254,Computational
15919,c1(ccc(cc1)[C@@H](N)C(=O)O)NC,168.125,-2.005864301,2.357173501,Computational
15923,c1(cccc(c1)[C@H](N)C(=O)O)NC,168.125,-2.005608391,2.331305829,Computational
15937,c1(ccccc1[C@@H](N)C(=O)O)NC,168.125,-1.994430296,1.390767834,Computational
15959,c1(ccc(cc1)[C@H](N)C(=O)O)CN,167.252,-2.582406138,2.233035902,Computational
15971,c1(cccc(c1)[C@@H](N)C(=O)O)CN,167.252,-2.579422648,2.227412693,Computational
15973,c1(ccccc1[C@@H](N)C(=O)O)CN,167.252,-2.575862176,2.214941839,Computational
15991,c1(c(cc(cc1)[C@@H](N)C(=O)O)N)C,167.011,-1.788861711,2.304770933,Computational
16001,c1(c(ccc(c1)[C@H](N)C(=O)O)N)C,167.011,-1.790119054,2.342568859,Computational
16007,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)C,167.011,-1.780940276,1.41661154,Computational
16033,c1(c(C)c(ccc1)[C@H](N)C(=O)O)N,167.011,-1.788853609,2.323370654,Computational
16057,c1(cc(cc(c1)[C@H](N)C(=O)O)N)C,167.011,-1.796082043,1.448136067,Computational
16061,c1(cc(N)c(cc1)[C@H](N)C(=O)O)C,167.011,-1.781934872,1.429954666,Computational
16063,c1(ccc(N)c(c1)[C@H](N)C(=O)O)C,167.011,-1.782708051,1.431640031,Computational
16067,c1(cc(C)c(cc1)[C@H](N)C(=O)O)N,167.011,-1.793326369,2.357310541,Computational
16069,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)N,167.011,-1.793547631,2.322869796,Computational
16073,c1(cccc(N)c1[C@@H](N)C(=O)O)C,167.011,-1.781336349,1.436833962,Computational
16087,c1(ccccc1)NC[C@@H](N)C(=O)O,168.365,-1.923336625,1.484728754,Computational
16091,c1(ccccc1)[C@@H](N)[C@H](N)C(=O)O,167.277,-2.251940673,2.062064203,Computational
16097,c1(c(cccc1)C[C@@H](N)C(=O)O)N,167.252,-2.01585285,1.537249072,Computational
16103,c1(cc(ccc1)C[C@@H](N)C(=O)O)N,167.252,-2.021071674,1.537654793,Computational
16111,c1(ccc(cc1)C[C@@H](N)C(=O)O)N,167.252,-2.02125728,1.536462229,Computational
16127,c1(ccc(cc1)[C@@H](N)C(=O)O)N,150.45,-2.310915216,1.248304587,Computational
16139,c1(cccc(c1)[C@@H](N)C(=O)O)N,150.45,-2.309533417,1.251000832,Computational
16141,c1(ccccc1[C@H](N)C(=O)O)N,150.45,-2.296916945,1.230724296,Computational
16183,c1(ccc(cc1)[C@H](N)C(=O)O)CO,163.981,-2.239571476,2.000438113,Computational
16187,c1(cccc(c1)[C@H](N)C(=O)O)CO,163.981,-2.239486958,2.001297571,Computational
16189,c1(ccccc1[C@@H](N)C(=O)O)CO,163.981,-2.237175922,2.002997303,Computational
16193,c1(c(cc(cc1)[C@@H](N)C(=O)O)O)C,163.74,-1.261179716,1.914386283,Computational
16217,c1(c(ccc(c1)[C@@H](N)C(=O)O)O)C,163.74,-1.262814653,1.912154271,Computational
16223,c1(c(O)c(ccc1)[C@@H](N)C(=O)O)C,163.74,-1.263771741,1.926594247,Computational
16229,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)O,163.74,-1.260979736,1.920588622,Computational
16231,c1(cc(cc(c1)[C@H](N)C(=O)O)O)C,163.74,-1.261239504,1.903140911,Computational
16249,c1(cc(O)c(cc1)[C@H](N)C(=O)O)C,163.74,-1.263833403,1.914687357,Computational
16253,c1(ccc(O)c(c1)[C@H](N)C(=O)O)C,163.74,-1.263769411,1.90540653,Computational
16267,c1(cc(C)c(cc1)[C@@H](N)C(=O)O)O,163.74,-1.26274192,1.90635859,Computational
16273,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)O,163.74,-1.261046249,1.899171905,Computational
16301,c1(cccc(O)c1[C@@H](N)C(=O)O)C,163.74,-1.263803749,1.921298515,Computational
16319,c1(ccc(cc1)[C@@H](N)C(=O)O)OC,164.707,-1.63036729,1.846961662,Computational
16333,c1(cccc(c1)[C@H](N)C(=O)O)OC,164.707,-1.630183669,1.849777535,Computational
16339,c1(ccccc1[C@H](N)C(=O)O)OC,164.707,-1.62778644,1.861885656,Computational
16349,c1(ccccc1)[C@H](O)[C@H](N)C(=O)O,164.007,-2.103206092,2.16060959,Computational
16361,c1(c(cccc1)C[C@H](N)C(=O)O)O,163.981,-1.488334321,2.00577371,Computational
16363,c1(cc(ccc1)C[C@H](N)C(=O)O)O,163.981,-1.488599206,2.002030222,Computational
16369,c1(ccccc1)OC[C@@H](N)C(=O)O,164.948,-1.553329526,2.016678782,Computational
16381,c1(ccc(cc1)[C@@H](N)C(=O)O)C=O,158.145,-1.760370352,1.627931811,Computational
16411,c1(cccc(c1)[C@@H](N)C(=O)O)C=O,158.145,-1.760232754,1.630946181,Computational
16417,c1(ccccc1[C@@H](N)C(=O)O)C=O,158.145,-1.75835087,1.640506752,Computational
16421,c1(ccccc1)C(=O)[C@@H](N)C(=O)O,158.145,-1.635364912,1.682947532,Computational
16427,c1(ccc(cc1)[C@@H](N)C(=O)O)O,147.179,-1.776510855,1.739817834,Computational
16433,c1(cccc(c1)[C@H](N)C(=O)O)O,147.179,-1.775358698,1.742563323,Computational
16447,c1(ccccc1[C@H](N)C(=O)O)O,147.179,-1.777324316,1.754921096,Computational
16451,C(=O)([C@H](CC)NC)O,118.79,-2.095005991,2.267685845,Computational
16453,C(=O)(CNCCC)O,119.005,-2.306945301,2.304328519,Computational
16477,C(=O)([C@@H](C=C)NC)O,113.158,-2.242534247,2.090701629,Computational
16481,C(=O)(CNCC=C)O,113.373,-2.454274103,2.194169863,Computational
16487,C(=O)([C@@H]1C=CCN1)O,102.243,-2.618722657,1.762397892,Computational
16493,C(=O)([C@@H]1CC=CN1)O,102.243,-2.556585996,1.661605433,Computational
16519,C(=O)(CNC)O,85.401,-3.186260954,2.056675239,Computational
2,C(=O)(CN)O,67.727,-3.21,2.31,Abiotic
3,CC(N)C(=O)O,84.313,-2.96,2.47,Abiotic
5,C(=O)(C1CCCN1)O,108.43,-2.5,1.94,Abiotic
7,C(=O)(O)CC(N)C(=O)O,111.556,-3.89,1.7,Abiotic
11,CC(C)C(N)C(=O)O,117.702,-2.26,2.72,Abiotic
13,C(=O)(CCC(N)C(=O)O)O,128.357,-3.69,1.88,Abiotic
17,C(C)(C)CC(N)C(=O)O,134.504,-1.52,2.79,Abiotic
19,C(C)C(C)C(N)C(=O)O,134.504,-1.72,2.79,Abiotic
73,CC(C)(C)C(N)C(=O)O,133.939,-1.77,2.79,Abiotic
137,C(C)CC(N)C(=O)O,117.917,-2.11,2.71,Abiotic
157,CCC(N)C(=O)O,101.115,-2.53,2.62,Abiotic
5857,C(CCC(N)C(=O)O)N,129.447,-4.41,2.67,Abiotic
5923,CC(N)C(N)C(=O)O,112.43,-3.2,2.22,Abiotic
5927,C(N)CC(N)C(=O)O,112.645,-4.64,2.55,Abiotic
5939,NCC(N)C(=O)O,95.843,-4.31,2.1,Abiotic
6133,C(=O)(O)C(C)C(N)C(=O)O,128.142,-3.3,1.87,Abiotic
16519,C(=O)(CNC)O,85.401,-2.78,2.06,Abiotic
16529,CCNCC(=O)O,102.203,-2.78,2.2,Abiotic
16547,CC(C(=O)O)NC,101.988,-2.49,2.16,Abiotic
16553,CC(C)(C(=O)O)N,100.55,-2.81,2.58,Abiotic
16561,CCC(C)(C(=O)O)N,117.352,-2.28,2.68,Abiotic
16567,CC(CC(=O)O)(C(=O)O)N,127.793,-3.68,1.84,Abiotic
16573,C1CCC(C1)(C(=O)O)N,123.794,-2.58,2.48,Abiotic
16603,C1CCNC(C1)C(=O)O,125.232,-2.31,2.06,Abiotic
16607,CC(CCC(=O)O)(C(=O)O)N,144.594,-3.32,1.98,Abiotic
16619,C(CC(C(=O)O)N)CC(=O)O,145.159,-3.15,2.01,Abiotic
16631,CCCC(C)(C(=O)O)N,134.154,-1.93,2.75,Abiotic
16633,CCC(CC)(C(=O)O)N,134.154,-1.76,2.76,Abiotic
16649,CC(C)C(C)(C(=O)O)N,133.939,-1.85,2.76,Abiotic
16651,C(CCC(=O)O)CC(C(=O)O)N,161.961,-2.61,2.13,Abiotic
16657,CCCCCC(C(=O)O)N,151.521,-1,2.85,Abiotic
16661,CCCC(C)C(C(=O)O)N,151.306,-1.18,2.85,Abiotic
16673,CCCCC(C)(C(=O)O)N,150.956,-1.38,2.81,Abiotic
16691,CCC(C)CC(C(=O)O)N,151.306,-0.98,2.85,Abiotic
16693,CCC(CC)C(C(=O)O)N,151.306,-1.36,2.85,Abiotic
16699,CCCC(CC)(C(=O)O)N,150.956,-1.4,2.81,Abiotic
16703,CC(C)C(C)C(C(=O)O)N,151.091,-1.47,2.85,Abiotic
16729,CCC(C)C(C)(C(=O)O)N,150.741,-1.49,2.81,Abiotic
16741,CCC(C)(C)C(C(=O)O)N,150.741,-1.41,2.85,Abiotic
16747,CCC(C(C)C)(C(=O)O)N,150.741,-1.32,2.82,Abiotic
16759,CC(C)CCC(C(=O)O)N,151.306,-1.32,2.85,Abiotic
16763,CC(C)CC(C)(C(=O)O)N,150.741,-1.49,2.81,Abiotic
16787,CC(C)(C)C(C)(C(=O)O)N,150.176,-1.45,2.82,Abiotic
16811,CC(C)(C)CC(C(=O)O)N,150.741,-1.42,2.85,Abiotic
2,C(=O)(CN)O,67.727,-3.409459573,2.307456882,Coded
3,C(C)[C@@H](C)[C@@H](N)C(=O)O,134.504,-1.508406606,2.791308272,Coded
5,C(C)(C)C[C@H](N)C(=O)O,134.504,-1.586157172,2.787708882,Coded
7,CC(C)[C@@H](N)C(=O)O,117.702,-1.953136464,2.717273382,Coded
11,C[C@@H](N)C(=O)O,84.313,-2.84078791,2.474897471,Coded
13,C(=N)(NCCC[C@@H](N)C(=O)O)N,164.147,-3.155937377,12.41100429,Coded
17,c1(cnc[nH]1)C[C@H](N)C(=O)O,136.792,-3.61602248,1.849972677,Coded
19,C(CN)CC[C@@H](N)C(=O)O,146.248,-3.214534721,2.738286245,Coded
23,C(=O)(CC[C@@H](N)C(=O)O)O,128.357,-3.241447076,1.877777281,Coded
29,C(=O)(O)C[C@H](N)C(=O)O,111.556,-3.503752755,1.702543592,Coded
31,C[C@H](O)[C@@H](N)C(=O)O,109.159,-3.470963524,2.207432029,Coded
37,OC[C@H](N)C(=O)O,92.572,-3.887735233,2.033990015,Coded
41,C(C[C@H](N)C(=O)O)SC,136.046,-2.189326617,2.531921004,Coded
43,C(S)[C@@H](N)C(=O)O,102.215,-2.792133298,2.345995198,Coded
47,C(=O)(CC[C@H](N)C(=O)O)N,131.628,-4.001133405,2.147142616,Coded
53,C(=O)(N)C[C@H](N)C(=O)O,114.826,-4.287830841,1.998539099,Coded
59,c1(ccccc1)C[C@H](N)C(=O)O,155.963,-1.184438469,2.469229772,Coded
61,c12c(cccc2)[nH]cc1C[C@@H](N)C(=O)O,184.94,-1.085456914,2.543928638,Coded
67,c1(ccc(cc1)C[C@@H](N)C(=O)O)O,163.981,-1.488594037,1.999847251,Coded
71,C(=O)([C@H]1CCCN1)O,108.43,-2.568638276,1.940670771,Coded
